Experiment Index,Window Resize,P2P Call,Meeting,Close/Reject,Search,Channel Edit,Mirror,Phone Response,Enter Channel
374,162.3751040695417,669.5719482206791,794.4528445520091,439.5147290396816,1062.9765573411084,319.00170408175535,145.58504622256166,638.3174776031553,898.6481127659381
375,304.75573742131616,591.729812884887,884.5230128315338,413.9831185952239,1098.3500013169908,269.8492833295203,142.62882645352335,813.8167970755349,859.6256025418403
376,311.1819861305646,673.7144932777032,963.8703114053114,326.1108298172189,1018.7777839030339,173.02018568189334,247.7315752371581,660.9223612182014,859.4782605726807
377,175.96518119825924,697.2353496100387,792.8206370364592,503.9805761094319,1085.4310344512894,273.1488535197887,248.12479329944833,701.4275925048291,874.9427317400572
378,435.44132273144487,614.31099643888,945.4361404062411,569.2476861141641,943.7455142269915,326.3569415413081,158.93193102896794,693.6611817231114,1004.7202480970122
379,307.4419032066654,668.3204150601283,1028.5444059887561,450.3136844270199,1060.1404397752947,114.45105867321598,147.30195294099906,681.4910969852748,798.3185771149682
380,188.76909937162338,552.9056889468457,903.1957354555858,488.15885904415313,984.2328087509493,192.63094862443057,147.3167776776066,700.9663732500534,903.3267248593162
381,166.66372766937315,697.1323675568727,1056.624999259683,516.8450773336043,1040.4871764240117,156.86183787897207,337.90084672730075,704.9024792089083,868.3630238140975
382,214.119898279117,594.356521925677,973.2921479235288,449.17442582771037,1013.5445922000935,322.39818026517764,189.6096068932117,697.9662989207693,836.1743876901693
383,247.7427478312897,654.2032842266809,813.8336548932089,468.19391417140247,960.0556504548633,346.8726829564234,277.238391736204,627.7527153984178,887.5050900555922
384,371.42592981899804,710.9226352203145,920.018501143896,447.0404184288279,1020.0464105402929,116.61409032122748,216.76110225306778,733.2492641879529,922.8321497749035
385,348.20593070075756,656.2478778468749,975.6494212742145,536.4202425100427,1091.4457522094513,114.96807605162678,158.3273044434036,768.9981850686406,786.4171111704369
386,262.0308545092271,629.4372828093302,933.6492816526638,331.8237689079086,1081.3589352086694,141.6039015540486,191.20795038069195,766.4366980170139,933.262477982464
387,163.5112296290916,568.7970943379478,884.9958584962612,457.78148609704033,1115.3611220900132,266.7535443997978,247.3935884885197,900.2240220929402,853.4528683344633
388,290.68026436431944,763.6034836531785,853.9571482277212,329.3005309834789,924.1781825775964,86.0634799493057,299.8649845759935,742.5152889030119,948.6528002343962
389,217.31105782778036,561.3218337852688,890.5360791292796,348.99827494962506,1087.4018053592804,189.49177701060972,197.3976341646652,681.0886116716482,837.976075549085
390,220.78098999936842,624.1463922234092,886.7177249341304,409.8841002266734,1075.0144823377664,152.4177901540884,85.33834575082548,678.4001676769436,894.3954708658431
391,175.98837403255905,660.3390926240575,1041.5961366464016,329.69627625966143,912.4950029708103,170.8404413318811,67.4657297892341,692.6164353900512,866.138644916105
392,273.7735151778813,585.5914321712283,975.7320831944115,332.3757411826931,917.8867693726033,169.4470101042651,112.34866421665338,720.0791136192896,1034.832757273046
393,313.69399334083744,524.8473151435115,968.6325105616393,330.85861881176254,948.3616617870629,250.8658174718668,37.31464174718636,608.4683422805782,825.1857244575295
394,235.06606367451747,578.6370226593452,894.0410680524426,508.61968207050404,1072.8622600235174,222.64026402629187,213.57681236277816,658.4068006140742,989.7205069004219
395,215.8284654901753,624.206547039367,899.8694083195703,461.61031013814323,954.9541109329913,188.48071869684526,58.61162885290298,832.9270371801045,1026.3999865271323
396,160.79911108674202,602.0406580435396,820.6177682689276,378.20194752235307,1083.5499237728982,151.17334731983982,184.13793941735065,746.7069198064189,781.6811171186149
397,333.40996014437394,598.2923663940959,801.5239214848382,488.2147038952549,1160.653867921153,224.5123148164475,276.3967104897197,796.5959082158536,864.5089798572839
398,128.12250023975076,444.29276660508566,784.925134658009,412.4393536791683,1019.6246895677507,177.67553151911477,123.27640596324385,811.221376217037,968.970924178756
399,223.27299365022606,656.7199701481101,907.045563513718,407.63065987525874,1116.3300424497552,202.40566016577708,192.6000091943215,891.2487339576235,872.8192044164945
400,261.6950614591485,624.4989721527487,890.283468734669,380.08708742233836,1009.6895357499217,73.12597630818237,293.1787182368178,835.7663186550452,804.2778452909662
401,344.2340239418473,563.66384314962,940.6914395074033,433.38910543195163,1040.607943891264,288.05372602286707,227.65398157177887,860.8076039629149,1034.5889009027246
402,112.93190982553,559.8663038162133,943.688442589425,540.9511164706876,1087.3713326382635,228.52160321266493,121.6436416202263,743.3585383406461,841.7185902436329
403,175.39302494801075,695.879080511735,820.3006458296177,606.0746751478564,997.7565917755368,226.33518673170886,207.13784904789355,782.2675956661303,1044.0117161041803
404,317.1591676129471,561.4796670413949,924.6452552075497,598.6351666005019,1033.7046415026346,47.02029870992533,129.96408337658556,704.4309777866165,849.5519973519414
405,328.2530762734045,514.1996779557345,817.7234535593725,542.0015632255223,976.5522461607665,247.6229889144928,165.0975129152069,694.9118303099816,897.7563611410336
406,204.83174670731654,575.1376597686933,890.3397498983727,487.0740988951088,973.7222697033926,252.9759809875016,111.29385972109577,686.703603425547,923.4793040272723
407,163.9511732400213,535.5988579264033,852.3971058062323,436.6374260480379,1085.2283341113807,358.2078277444765,316.82222541625146,688.538069077362,900.86031586426
408,298.0918727822868,640.8048179659461,969.7374803953785,478.80872301090426,1068.5354605745429,100.39167770843054,64.08349811046895,793.4260512274827,854.1250830667789
409,258.922840237801,650.1384261763747,1042.0502990606906,490.46540966621035,966.2385573750512,187.98322587086892,189.5873504624127,674.6748695266634,996.59267053075
410,277.9266118340452,584.4661580280216,979.3204346819241,298.21614103944864,1146.5037677922483,296.87633456675275,234.10071925123776,700.1197830448247,879.9533954606997
411,177.7509219513003,678.9081316817362,1012.1114884319712,521.7818386392316,1164.8580126565093,161.23283162968562,193.59527098861153,750.7829808480361,872.5774859273333
412,274.6128617250019,692.6583594115225,944.43921447883,442.5525020094303,1031.1521705316277,305.9125051889846,78.74514755772933,738.7991772074228,827.7518153845785
413,377.9690846824692,687.4056861713533,1018.0200201279143,459.89500097537683,870.0283004013015,71.43657420356962,154.73333427466534,844.8411757008516,810.0662901035745
414,379.9904098458386,538.0944430300881,1036.5075524190004,434.75821768782214,1075.466942389158,132.83900309968226,190.372917565337,822.5178028410452,816.0718986316504
415,150.12853798020504,608.6132841576659,875.5497177497325,441.00434767517004,1178.385485094839,161.2638770004458,231.43109414316453,767.7302270064599,927.1360425300791
416,179.11392376980365,660.0542797275248,867.6602472744997,506.9456972452859,1020.567619252502,206.2681651366619,235.53800596205085,741.6857920477042,756.6858297931581
417,310.0690595044513,625.8908143196585,886.8825077289745,362.5543899959625,1164.850935096486,200.2211420168176,172.88760466868263,744.1985926559361,837.4708646766619
418,318.34081943376975,721.8041015417417,992.0724513476212,524.9807647893028,948.125437955286,318.0303919958677,85.26787856752429,679.7416977449743,892.8465846799257
419,227.14194160812087,597.1928604218358,966.3902867936034,455.88198292919435,948.6238934407043,162.5237352316357,213.73070609326697,631.7937052844288,1005.0238824099919
420,283.61988248322245,665.9242061709307,1021.7685235008825,362.563913254224,1006.0181564739248,128.88444288628102,227.16266805940415,720.0273700237942,846.3354217944079
421,225.38091648119783,670.9938039132321,1039.0263132709008,470.18822461438884,1122.8636438653907,168.7752830938614,217.54910207599602,652.3641341672907,870.116149716396
422,383.562983293447,496.72236314079845,960.3429984889196,402.88021347332415,1041.4122774815796,228.31245839841273,186.83670976757503,785.6419890045429,896.9424251414806
423,273.487543965635,636.8781781881755,1051.1482484029034,422.3608243368382,980.9379528654372,247.54616738672087,116.22692372136834,834.0932529796448,831.6197909816964
424,296.9846976351704,637.8758372296155,925.618893112746,471.26901835133043,1069.7459549661357,142.07051716496596,202.0090915758703,680.6393758003388,780.0004335098083
425,314.5456279932768,712.8005843321345,989.6929366468585,519.6175481903035,1020.2594915784396,137.06930314043964,129.22593127781323,821.1567085469007,773.6609132697084
426,332.8112434098631,518.0759987496677,874.9853889792566,382.2808223905216,977.2271486845575,242.59551165153127,181.72551215412943,766.4130899719852,929.1398467865108
427,245.144787064178,589.1008448667644,1026.3527426908165,425.18193413306244,1005.6674689369562,136.44171436586606,244.44792827782948,798.9533678956254,922.5919057673635
428,196.98025583240639,505.4649676991614,1078.3897714292916,403.08012306923854,963.6150133785778,314.52817815851716,55.800844522387294,703.7306786228543,956.2920612644912
429,358.51807473323913,553.8778790167136,1045.3659933625186,532.7614116613349,1028.1574363199675,115.8595877743294,115.52738127241497,652.6347433922843,820.8660313351451
430,211.69749260373862,634.5418522024604,903.0775469087437,381.57453837617857,1143.968741302005,131.1577295419042,142.37591031490282,656.145948978209,933.3358188635428
431,169.17169411549477,589.7109233950381,815.3480808954329,398.2384996068714,1055.914384926234,216.11966698453924,174.00843773026463,648.0906822265941,751.4615785487517
432,342.20864993162957,643.8986572546705,803.3770165727248,483.073357230257,1170.6879848569447,96.85612471040366,72.63839717001873,767.5327194709033,848.7795797711312
433,351.37951401893815,607.3706985604061,979.8628233931676,497.12784952515335,1046.3727167152538,237.40087853370858,331.4751724781586,751.4605988017627,796.6177564152227
434,259.0979102389136,496.0030665816387,939.7690613093773,421.05428016296605,900.3819030907223,117.3133417563946,128.8600514430909,799.3539867629258,953.0313565875629
435,397.58024643538965,594.2813413971388,1023.9829708050272,308.858279849606,1104.7602715736798,268.4958079635046,251.4066181539185,829.9074068964511,879.6264197110955
436,404.44298808594755,659.6371459797101,939.4262948299867,396.1603689443679,1029.8966480546603,281.6132277459908,160.245714426809,844.0230407948468,948.0419193343926
437,358.4230848073886,645.8803017427763,809.0638828866762,499.48397341054965,1104.2268037510646,85.882896559384,203.3144548521319,727.019068137152,817.3746523448982
438,364.74724550706924,592.3754369146,1018.5220156900599,566.9657781152371,976.5336357795989,177.19758789063906,177.03406200578468,664.5323585959542,848.9559101873112
439,229.00611977063022,547.0857825247331,824.5858231641662,545.3892517932045,1126.9817726902547,125.77231694910922,165.02066330009626,650.6731681414211,1048.1179687065535
440,234.7499919502856,553.3675590426883,866.0268979989559,396.9638320815239,1107.4849828826984,230.49753419623966,164.4165175984625,897.0555152935084,902.1054603680188
441,289.52619759668465,608.7728330478636,765.8538449177028,395.27161255405593,955.5250834240878,160.66243300576002,108.79281933231428,713.9217781962691,981.4414738114247
442,263.0744070960233,517.4131578806455,943.2774797380255,377.6176919386843,939.7713227003799,185.97972833624135,196.90667263034783,641.3405969061168,864.9369044012333
443,289.6211661953453,591.3396674517584,971.8853139307596,322.934379158738,1155.7952549901383,281.8317650267619,220.51940321405561,788.3412970319724,881.2987575698928
444,359.7747664188092,464.4300599045326,901.2194744914758,457.22834779509805,1097.7893361336664,295.3514134887183,33.92937282418387,732.5310163543043,768.8274532751719
445,178.81422277843947,572.5979520297716,961.3709322786835,387.1894000399815,977.4037035072159,314.5155608184451,80.88491628980356,748.0069371555466,917.1836981254353
446,237.50507194193273,545.9000978243309,904.809986798357,547.5483159907169,991.593904573357,226.24376558085524,66.59611906804213,876.1779222772398,849.1852024550046
447,228.29440848665138,564.0174172361953,944.6330489832907,327.3437429370075,1183.0887722231173,272.17902115165725,190.0079339423864,779.6654184546718,996.4848908299348
448,276.5574437742831,725.596293166053,826.0677223636434,433.66095341035583,1081.6166192637393,201.57915158038202,209.65535740585057,632.5181051285847,827.4733480148541
449,241.04058513366465,586.6212547422928,1018.0919285318176,504.12757542673575,998.5431387305155,234.6944716044045,163.35228633403415,646.7411280499285,818.8071189171765
450,223.7571872003829,521.9894244689082,1015.424870729106,567.8521059760064,1098.3072949871153,211.1264993536376,277.0989111685526,850.6497859420683,816.9142636898803
451,216.87813591128145,708.629709490522,943.1567350067023,606.4803160447457,1051.3128977937758,169.80150508582489,152.5691447723222,860.3121427292645,777.4984305707826
452,152.23946804042356,595.328319752995,884.0866062367822,372.0062515956955,944.2175256528903,204.13301745572664,174.04330264602962,612.1098633750975,793.3286897551109
453,313.3634299498477,493.6043261628164,980.372053748898,492.4942975538407,1097.6448652275358,273.47627629968355,118.12333186086214,773.3188977784998,932.8584141372228
454,264.77566578841447,684.7043120338797,838.4465557992964,378.0388707824878,1090.9099954050937,201.13596073674668,24.05129735151739,825.6629421467145,847.5111864167026
455,407.57773946921145,537.112933589334,1013.2919295368378,587.2351114030332,896.0859340942051,280.7907662426906,64.18189123791572,804.5018781428428,942.8884928536033
456,229.3471887932249,521.2120259891674,865.0460869351141,512.283817196963,935.9558524974397,168.22286171618163,56.06542912083049,702.6993363692484,924.9254114053015
457,264.0290653199513,521.222783084722,941.6039953447963,483.38885732585777,1125.0042223136297,201.0654341596797,101.73092094375495,732.9834701305892,895.4596233660955
458,260.1862423805724,616.4293693235177,886.6849756378559,448.3543743103582,1033.5111577554817,212.75128556711383,88.66651662540306,707.8884095918237,844.3211497377245
459,306.71510570944577,560.7631353417985,973.9010264052515,520.5362045434192,1067.8075864461425,209.8480614243585,255.81582572566012,705.9937150261837,767.7582662225614
460,235.98437830732803,609.6034007932966,1041.4492348456668,375.58185212923235,1075.7843821330225,35.17849053436028,192.7040220534479,677.1389844671729,947.1417830955018
461,271.9403509058785,609.3519674051523,1012.7046684888182,480.7183959491822,1106.191302936248,205.95187843841435,154.57640190799157,832.7408764234603,959.2541013262345
462,316.9042101037937,605.7726223148759,873.5522938937862,465.6691330739518,1133.342616299147,242.6253977466276,258.6473547962087,727.1921633920739,898.4767715897847
463,237.41901740316197,652.0734508159247,933.288884298823,447.04412964821756,1042.9061003830861,188.7751369359721,131.3544012643998,688.9951946051473,967.718585345066
464,232.18076522084357,526.5228868289842,1040.4092735903405,394.0303785463972,1037.6043788415818,156.63603331457114,146.96020905062792,703.065397726828,1033.6159068443787
465,323.6829971793902,486.18600996367485,817.349216237462,500.89413413505156,1021.3338298153435,312.84274201337723,61.313275435872896,780.1796809195124,860.2240778440166
466,258.08113961836034,513.2999667567527,1005.553801223287,605.831892754092,1029.2750155848682,278.28480367729964,67.27798027186165,762.2587129533485,833.4891365296271
467,157.1241508439937,696.1872457388534,961.8392917822031,414.526454552477,1038.4326483057537,176.70440572673618,100.43393482431192,679.2042057330925,1014.7448226511669
468,298.2916383890354,595.9211996132004,839.7862760433086,420.8917963278957,1007.0749060794942,242.9753383607297,253.45319849546047,795.0982761671455,950.0900340847479
469,376.7903051416213,533.085346091189,856.8387748728499,348.54481255740984,1110.4769863698425,177.07657500205437,37.32672538086844,606.4174970117376,1022.6998958213278
470,184.63652691134914,628.3395327742442,862.8860770747615,482.32153969354243,1000.3341371356803,293.18742518425177,260.80113431693235,712.1380187977614,878.357783390572
471,344.4855282585637,636.0203354134416,840.1228823883952,358.71419886251897,1036.6640015556716,84.2289081759794,163.39719118799948,794.7506874304831,935.0391433407827
472,351.10434824412744,543.3146324848227,921.3361501697397,459.0854793882179,1007.0294148167186,138.6051878697586,145.21671634167046,833.9110078755396,892.666237535865
473,127.53102267972307,621.761168450173,943.9665625087833,473.9057566706026,1134.954835209345,232.58000945983017,271.101991411275,794.0702235593246,818.9541795481475
474,252.56046944132044,609.4616990192345,935.9131437567714,494.364712421297,1062.1724852222133,263.29865968446074,233.94216884363664,836.9101225062625,866.3348467202644
475,232.31913338278636,762.18257223365,868.1596460878467,563.0598678345457,979.8969390858576,231.80333376720822,214.57180721689326,800.182247992565,861.5378123672014
476,193.4768515582839,564.5066256471368,939.0290100313663,357.2815984836004,942.2899054473332,60.04009642197731,133.16670454841736,704.8652561555681,929.6548295193488
477,153.389936917654,461.1810175764776,795.2637642962353,349.78744875159464,950.3638672402053,173.61346958496546,223.40315712501814,765.6523935356558,751.7124553435508
478,191.09324198781007,488.94339260759995,929.4526684668051,388.08403071764013,1001.662467255895,175.17452963378557,161.6812771020671,738.3054213108411,906.0380992737191
479,377.0680478530303,621.3770724812866,872.3923397581436,410.7162598077888,1004.7479423358137,244.53701510933362,242.1741902820038,649.0677978492955,881.4050010127006
480,231.72161228953462,560.4770430674046,990.5296525864567,466.26559216819805,944.9833053155576,269.0739242959153,121.70810416253799,861.1229491731625,806.0148431020009
481,247.0845640203604,554.9469097133947,1078.2133226592841,492.1514411567647,1096.074499121101,262.5415550289253,175.4737855358881,745.0674382996509,864.3557990333732
482,158.9062408843618,586.6630061114095,909.8561248049081,305.6998529021353,961.388538354237,182.61914497129675,200.099514643365,696.745354569226,980.1559982939164
483,304.65734664231707,570.1629227243517,909.6284571581615,422.46263325871394,945.246877206897,242.46507960318687,179.70799955740597,776.5350543299968,836.2777881321771
484,371.4302501006871,544.4632016974049,884.7615888710044,558.7855056384064,1065.513723208173,178.13866355154013,37.77794171727517,722.726601174093,815.8511167637349
485,204.26095968946066,601.931041665806,970.1024190556857,403.2912156904099,1090.4620378911304,261.2901152190428,43.70820388347548,758.463398854924,783.4046207559587
486,266.19285016566266,519.84025322353,977.2057367008036,366.1596948195828,1017.9197502189733,57.32748584957763,148.20889542894727,827.8828909105013,889.440126559037
487,192.8467239071072,621.2617655383867,918.9142259838774,416.5763801933716,975.2103441428002,314.2624648357502,185.9231365385442,810.1120999374041,968.1071669796867
488,283.1569818999497,548.1483273206429,934.7728058145844,414.2271200453822,960.9272474207854,142.7199316885175,143.50411638234027,664.5909171330709,900.5309377856792
489,257.8207492580052,724.8340922654497,857.4851761743735,286.1775582411333,961.2733984274699,284.17620058947085,197.1844190042284,866.5650885045713,821.0427865967586
490,243.81294713356897,619.166000280035,916.0899021928573,517.5216265133599,1014.4039354381331,309.95801493516217,67.28832271271102,787.1732204135349,790.5495504839378
491,361.0435936123314,663.2460255625034,901.339051395968,486.7996573723147,1078.2429351993278,211.07576351143433,197.60549760576674,824.9803896257902,847.7190792712605
492,300.56819825337914,569.8328388816907,889.0098656782295,455.01742175493143,1052.5626771807813,96.73085327601231,153.73617619967013,692.7607206739868,920.1444258290571
493,333.1057370744653,619.7625210031324,962.2454357983413,512.0029023830816,946.4555047719433,112.53575699728098,218.42335436298646,648.831130945119,961.3600725532715
494,390.28548558056974,587.8230547154749,930.7091742458724,411.7449403703574,976.4375680049566,307.98177690687555,219.20050329880954,780.6570875453739,848.2399466679389
495,286.8898561603078,573.0840343055866,831.8297206250547,431.490559341682,940.900729219569,163.9703521685843,179.40881435731205,821.5476498566361,783.4643262410948
496,245.18318530018243,526.3559170618198,912.0266047913681,476.42300140249375,1152.3445126028182,270.737601412209,304.20065322418293,608.6856653193325,917.8798620077746
497,280.2163858629739,750.6508681351121,909.2652479475114,599.7722652894633,914.7393223559948,254.84746428870645,286.29129224926453,758.5627527709584,872.2176032518213
498,142.09457200737177,614.0319431732939,807.0645893493175,365.20502844555267,1002.975874229956,177.1578266144424,179.0391620497781,796.83048694109,1009.282310909328
499,277.23231625045173,563.7199256011236,993.919558019098,413.11330628740535,980.1626273127731,155.6980605753954,78.30837785448651,592.5518326123208,781.0965707308469
